data,liczba_wzmianek,sredni_tone,zrodlo
2017-12-22,2011,-1.1754112731266608,gdelt_gkg_balanced
2017-12-23,778,-1.280017142864537,gdelt_gkg_balanced
2017-12-24,530,-1.3216979245796687,gdelt_gkg_balanced
2017-12-25,420,-1.0630183077626953,gdelt_gkg_balanced
2017-12-26,1000,-0.8203833116438264,gdelt_gkg_balanced
2017-12-27,1267,-0.7550280662416851,gdelt_gkg_balanced
2017-12-28,1627,-1.355279259416948,gdelt_gkg_balanced
2017-12-29,1417,-1.47107302452394,gdelt_gkg_balanced
2017-12-30,560,-1.2526247730263325,gdelt_gkg_balanced
2017-12-31,418,-1.1612507471216684,gdelt_gkg_balanced
2018-01-01,492,-1.0726223902167566,gdelt_gkg_balanced
2018-01-02,1307,-0.8616437221042395,gdelt_gkg_balanced
2018-01-03,1351,-0.5162189577164737,gdelt_gkg_balanced
2018-01-04,1260,-0.8144141947399759,gdelt_gkg_balanced
2018-01-05,966,-0.6908870746579782,gdelt_gkg_balanced
2018-01-06,512,-0.9398129847643619,gdelt_gkg_balanced
2018-03-17,323,-1.0021337937881825,gdelt_gkg_balanced
2018-03-18,315,-0.8309674871595031,gdelt_gkg_balanced
2018-03-19,1311,-1.5374541815723883,gdelt_gkg_balanced
2018-03-20,1047,-1.4379993835740825,gdelt_gkg_balanced
2018-03-21,916,-0.8915644776970177,gdelt_gkg_balanced
2018-03-22,1003,-0.7707714452866635,gdelt_gkg_balanced
2018-03-23,1181,-1.3385470669482897,gdelt_gkg_balanced
2018-03-24,328,-0.7859287218672834,gdelt_gkg_balanced
